	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000035"	"ACH.000040"	"ACH.000042"	"ACH.000067"	"ACH.000086"	"ACH.000098"	"ACH.000108"	"ACH.000116"	"ACH.000133"	"ACH.000152"	"ACH.000163"	"ACH.000169"	"ACH.000188"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000238"	"ACH.000248"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000291"	"ACH.000307"	"ACH.000316"	"ACH.000319"	"ACH.000331"	"ACH.000348"	"ACH.000376"	"ACH.000390"	"ACH.000401"	"ACH.000407"	"ACH.000410"	"ACH.000425"	"ACH.000444"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000527"	"ACH.000542"	"ACH.000544"	"ACH.000549"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000605"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000696"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000735"	"ACH.000748"	"ACH.000753"	"ACH.000756"	"ACH.000760"	"ACH.000765"	"ACH.000766"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000809"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000913"	"ACH.000917"	"ACH.000973"	"ACH.000986"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001275"	"ACH.001306"	"ACH.001328"	"ACH.001336"	"ACH.001380"
"22845"	-0.505446764685389	-0.714190905653958	-0.598929217859268	-0.730440416486226	-0.703609295465371	-0.80797305463091	-0.371528266368828	-0.657912335917639	-0.83992857532198	-0.598143695369853	-0.786749645407188	-0.501299492736922	-0.393877315013225	-0.803721763367704	-0.813456898008588	-0.661042260601103	-0.252693862210417	-0.716483704886345	-0.48613926393518	-0.508011060506699	-0.914723887549028	-0.652463083991491	-0.522856898219294	-0.910038354941306	-0.695123999964407	-0.758597794616153	-0.528395932994252	-0.741447501318995	-0.757213766991378	-0.832700110149772	-0.544836222737298	-0.894223850870755	-0.67406495765345	-0.869028621239371	-0.49701399885324	-0.91248708796155	-0.744324002236326	-0.580401707344473	-0.630586274906036	-0.994356020623838	-0.445980075070884	-0.634281935491199	-0.894271770716421	-0.407548249903586	-0.719887699417755	-0.555221530651062	-0.39331859969702	-0.367002386115787	-0.603993046267916	-0.718742047943029	-0.556571745299766	-0.774188374991999	-0.597478641886683	-0.759328696090604	-0.777117970016374	-0.384723188930829	-0.579943692157882	-0.568468625739873	-0.565887669466385	-0.583353123330406	-0.805298822371808	-0.545157879672534	-0.372821143580628	-0.351513221519393	-0.80315228015345	-0.477986388255953	-0.686816717579697	-0.719376796110783	-0.629526912495005	-0.750688477270855	-0.759394807015844	-0.750176845261807	-0.771477888488169	-0.761912845239934	-0.461083344969262	-0.895141807257042	-0.56400314640843	-0.754658528947218	-0.81044434507875	-0.783630969384613	-0.577064139249835	-0.731201795274312	-0.646522226492256	-0.775326620399262	-0.724094860817623	-0.677568059471573	-0.509949930766196	-0.651358619916568	-0.848489652277377	-0.83919873944751	-0.675270137706908	-0.611732310008433	-0.574004105257931	-0.743184396984472	-0.560718129821276	-0.775894203866678	-0.554642233388446	-0.594032844923661	-0.540458070665506	-0.734253871269509	-0.889474752005886	-0.572301759611026	-0.633693483102556	-0.597926592617683	-0.689230493440439	-0.658811044957086	-0.586888195559518	-0.476359220618491	-0.475091142567961	-0.876290068196165	-0.759534085939827	-0.670973330549139
"1798"	-1.21949366221647	-1.4579812810077	-1.42904363346263	-1.35565411269102	-1.0972647125526	-1.6869742323083	-1.37238744616722	-1.13436704484257	-1.39961650418165	-1.52465123865058	-1.57848256913019	-1.39775347896042	-1.17347985899823	-1.56088613899729	-1.56524139310246	-1.32863817325976	-1.1766176477095	-1.32804578822437	-1.27855403865448	-1.39331804996306	-1.45411368102944	-1.45873669817934	-1.42989701977374	-1.50335720638238	-1.38919795342991	-1.45996515176882	-1.45496617394723	-1.40654697484975	-1.66143153641235	-1.41530044251727	-1.44679340216287	-1.4186937675325	-1.71388467466149	-1.43539464790484	-1.52005394122982	-1.80533406120082	-1.51682626740161	-1.34456152863557	-1.27834610053798	-1.28583329731889	-1.45294954728311	-1.41310414802197	-1.31724546786483	-1.36935174428897	-1.54391214426165	-1.4472357833178	-1.25464043150365	-1.26474779000813	-1.40517786614389	-1.49673680484348	-1.22250673175427	-1.4321291905007	-1.52294984149223	-1.37608945051071	-1.63686350046023	-1.60948269620529	-1.47643991125915	-1.37551178957926	-1.68786395726966	-1.12813846818582	-1.67521530625374	-1.42349908529214	-1.40991563887516	-1.55217312634131	-1.30673735854276	-1.59913666823428	-1.41708974494806	-1.63255664963636	-1.43363720460438	-1.52839501770898	-1.30115571162916	-1.3739788363252	-1.56993182884828	-1.41186295102047	-1.30368870067052	-1.88635365788115	-1.53630648597854	-1.39929657049394	-1.46097233099126	-1.60309487627595	-1.47427854869939	-1.44106432836053	-1.20859042969938	-1.34099134752879	-1.27666959760983	-1.27239798562958	-1.68616527029476	-1.5229645798239	-1.32995474846557	-1.68733230126541	-1.6471021904944	-1.64960968927001	-1.44030353626314	-1.48272343176574	-1.30398967837431	-1.61828035415055	-1.65427958810716	-1.29092133658004	-1.35363964310301	-1.4501704622431	-1.29229968050189	-1.55475391880797	-1.35190310966961	-1.36419734472685	-1.47431715996193	-1.64487942585408	-1.36017504997858	-1.22155739832543	-1.28114042755563	-1.39281083742583	-1.42769131428039	-1.20374699477338
"100129583"	0.0188704278575565	0.082318166790377	0.0505758055438721	0.0226329186847672	-0.0199133666846259	0.0439365893038365	-0.0594938172421101	0.0694109762003329	-0.0410108166266251	0.011449222883471	0.0271875048242685	-0.050145040437689	-0.0627584801185344	-0.077481515745288	-0.0529561288972849	-0.0888435049996505	-0.0480580545046895	0.0233827103630951	-0.0320865875822875	-0.0671814450961995	0.00363749828066988	0.0176482890729979	-0.0538543231036376	-0.0489164381060093	0.0427877016036596	-0.076636337600165	0.0621086127295249	0.110630654093383	-0.0589248010833912	0.0976089923382622	-0.0865995569396659	-0.134135197931551	-0.0606252796500377	0.0128062443147921	-0.091566775973151	-0.11422143910543	-0.0111043663883049	0.00240068222326547	-0.0269286131861243	0.0276516571637412	-0.0945021442997985	0.0658595881576393	0.0878777526294294	-0.0197413328222655	0.0148796992629745	0.0341946667393787	-0.117811673586959	-0.0533828973922562	-0.00563983112843616	0.0446858456465336	3.05814589112869E-4	-0.0865787486503972	-0.0181987021415426	0.0524235604810444	-0.0601187174124118	-0.0341993077741714	0.0266205458432151	-0.128066914347836	0.0772049830605434	0.0405340585911947	0.160246124754701	-0.0562864746449372	-0.00544737242602537	-0.0657547708292497	0.111026543251081	0.0316550349037467	-0.118486181157689	-0.193044593144578	-0.0590261090535318	0.0365823608713666	-0.0159055301990536	0.0229733576404272	0.022803600522771	0.00861546287580515	-0.00647820122387309	-0.01183795934011	0.0413629866681545	0.0184457346234612	3.54350124745519E-4	0.071580742256755	0.0295184857552782	0.0738082518356459	-0.103176694554153	0.0542582712382118	-0.0928281853968945	3.24547158627377E-4	-3.27672622391972E-4	0.133473634336942	0.0426355311491675	0.0165074816367274	0.00686236722090468	0.00930623377632474	0.0225057150777543	0.0141280441424882	-0.0695410662444994	0.00413843132920152	0.0235713877227574	-0.0299389412262976	-0.0522806148965639	0.160078555790917	-0.0369806477409028	-0.00291696551356373	-0.0200624746917191	-0.026287596980961	-0.044008095838559	0.0472152993548388	-0.0263005041095257	0.157383839757271	-0.0478458577683793	0.0707131220503293	-0.0665325524749376	0.0101725932647773
"10056"	-1.44071334319635	-1.47831727350338	-1.60036827452719	-1.4370890686134	-1.31803579984469	-1.5330732643337	-1.24633544357202	-1.35106346863612	-1.51730279575849	-1.4332948517677	-1.64547440834512	-1.37662052185533	-1.48853206168977	-1.47410248984221	-1.35267417633789	-1.30639884324038	-1.36633149980947	-1.45062044188587	-1.33704218391827	-1.52461985748788	-1.4287348892253	-1.4486270241349	-1.45302067546487	-1.52849084122397	-1.44653328067373	-1.40129642813206	-1.47972112260062	-1.39558575449808	-1.53816231880947	-1.44735494252752	-1.48792777103875	-1.37335389444856	-1.41422854589484	-1.45475803207569	-1.59018487837539	-1.54203468907285	-1.32497275103053	-1.39058185950272	-1.20776574379136	-1.29520272669894	-1.51735869289335	-1.47499175653383	-1.48664640678134	-1.46320638752624	-1.24078755051758	-1.34264811415434	-1.53545119795497	-1.3579312733752	-1.4327597406165	-1.45937381562186	-1.40851777485049	-1.43665575837293	-1.25444777109259	-1.67495467651701	-1.42569299113197	-1.62396374568208	-1.65566135935486	-1.69690576556463	-1.53198124252325	-1.23525123753476	-1.53231301095783	-1.55356403102593	-1.39350319063883	-1.48297818405984	-1.4213107213813	-1.52206336830883	-1.50250682793873	-1.40485969155871	-1.5284164043604	-1.50929514861607	-1.3306979206466	-1.42376237596875	-1.42282141770014	-1.36978621441623	-1.49422042095904	-1.67569328765828	-1.50085147729996	-1.48997020253468	-1.55721225656757	-1.58483193810671	-1.54829402787703	-1.46489279125699	-1.29567997303539	-1.57592315452101	-1.35995724867862	-1.50178881728706	-1.54180330179259	-1.63962289624874	-1.59911487301968	-1.56016400811029	-1.53885099031311	-1.68928037635333	-1.39899808592812	-1.44667050931984	-1.32956475222897	-1.80414409119045	-1.53744707730414	-1.38195456199472	-1.54136520217331	-1.42376944438989	-1.31630991523711	-1.52922267621642	-1.33939268285553	-1.41461368180607	-1.49002815271177	-1.44448458164542	-1.54777299220566	-1.38413310469765	-1.4196300157224	-1.36842206061783	-1.54885605084767	-1.46412522058251
"55572"	-0.480767703948755	-0.284192114452489	-0.309449178282299	-0.338182705782545	-0.102150904047315	-0.0999627004500065	-0.0991288172188104	-0.483414013813205	-0.241348683159338	-0.312470875114648	-0.20773506451633	-0.220383825257375	-0.301131093765363	-0.214556334057869	-0.340483420986008	-0.242821720803438	-0.196269375584085	-0.21301467004438	-0.158276389968224	-0.242992744222336	-0.281107568668612	-0.28982624349376	-0.202054529807299	-0.0923455653925244	-0.259064426042119	-0.417524366942539	-0.357153470622188	-0.39978228585147	-0.231882728618955	-0.420311386053144	-0.164832031612426	-0.12379095948178	-0.351325637391425	-0.430529544119326	-0.292455736399243	-0.180424147658834	-0.247502491106691	-0.0999492694416518	-0.286897105342284	-0.283833600207929	-0.310289778807503	-0.548388430497101	-0.2538726425591	-0.377557514176982	-0.299064059368413	-0.244506466864168	-0.249022084402183	-0.163174303524196	-0.444608994832582	-0.188779261192455	-0.204434418963618	-0.481516200725187	-0.446126355735468	-0.163240298103875	-0.175535586986973	-0.303589862843657	-0.212327230442355	-0.234633800272801	-0.265478997451827	-0.239761214908193	-0.377592146393308	-0.350431773888678	-0.356472324587787	-0.239734219293575	-0.540574086099818	-0.330234848126532	-0.21902807333388	-0.183687884510088	-0.183947915563627	-0.269826150905566	-0.162475276397882	-0.131752377376883	-0.326399343770433	-0.117685876862801	-0.219870663974395	-0.513102412145234	-0.154984494547271	-0.2604412186657	-0.454675293072646	-0.110259578044713	-0.371197913619523	-0.256063616555048	-0.265465350282044	-0.230729476517426	-0.117678464829362	-0.283629809743089	-0.15288314215116	-0.391183796402996	-0.201536451137309	-0.167815364467332	-0.368142365541684	-0.155281555553394	-0.37553015494512	-0.337860162566378	-0.332908612195862	-0.0689047154614279	-0.274669370065398	-0.401099698174108	-0.589392933994822	-0.0427788259877212	-0.379041761670986	-0.311575982062861	-0.0863671824647275	-0.179822378285358	-0.327857320347733	-0.150310550876433	-0.502961337149299	-0.526273548389539	-0.251244326125932	0.0115902710756435	-0.173270412585165	-0.376436366662023
"3060"	-0.0865926882128895	0.0226977699421399	0.0375623328445796	-0.00142530586078955	-0.0100676965453826	-0.00829863024841914	-0.00917541239367116	0.0736459705155828	0.0858449823225108	-0.0142121081551088	0.0767190165117238	0.189925219470555	-0.0141904152696621	0.0693447745770722	-0.186368525151023	-0.0253797313932959	0.0534391562256873	0.0052871053657553	0.0106514164453678	0.0392846365003827	-0.176265386803795	0.0488905687088941	0.122889116154332	-0.0968425605696464	0.00794484450668881	0.00392805772105777	0.0124084463095271	-0.0523866281309073	-0.00848182692016848	0.0899647141500678	0.0569974030164848	0.0413797346719285	0.0583243390846299	0.0530446729927233	-0.120889272602536	-0.168389894397297	0.108837023776932	-0.025512111181088	-0.0321745492952741	0.148354290967214	0.0837477191658246	0.0858170742140587	-5.70811274696259E-4	0.0890909812421318	0.107614105637859	0.189162139940132	0.0553498919311062	0.0323055305107168	-0.0154898091636774	0.120025875347383	0.120678542898998	0.00493953235079804	0.0534750540469736	0.039171896084285	-5.75750629370396E-4	0.0797472115318799	-0.0103412578991476	0.203686229159322	0.127250031022387	-0.0319977771594015	-0.0573384693556455	0.143790441367516	-0.0127338625844542	0.0800993456438092	-0.0699074056413378	0.0253518955986914	-0.0593270650735072	-0.129032929721846	-0.15949816158502	-0.183670872099644	-0.0281427541863706	0.143171159393101	0.154472145344979	0.0456609457626581	-0.169218732927199	0.208258372226021	-0.0859825878414135	0.0422332959705116	-0.0923696640587648	0.0482607197393687	0.0168289373269761	-0.0218782811818919	-0.079330884725662	0.12236654798821	-0.0169687670125842	0.0308219839753616	-0.0602615124726901	-0.0294382500451513	-0.0167087559462859	0.0359053029640639	0.056673202586214	0.100272382444104	0.0534881900927077	-0.132392692030371	-0.077794606698251	0.0471427922567854	-0.0236535947430135	0.11809316587269	0.0260706789205805	0.00107280191481112	0.0599917210801686	-0.108493199064473	0.106390386064591	-0.0783141772463571	-0.0127309037103008	0.0567820770482631	0.00957239681769546	0.106138944684679	0.0156522528954087	0.0790442398792881	0.0900525362167579	-0.0210311805202386
"3336"	-1.49152310662718	-1.67141639801565	-1.49434342097845	-1.5075012356736	-1.4275875580228	-1.72926447780414	-1.65699138185736	-1.40770402660127	-1.70153732679746	-1.48762475705125	-1.80201658180245	-1.66752971639386	-1.35141552639573	-1.65072325753774	-1.36606387631288	-1.71846180586119	-1.48599534824737	-1.73812273629291	-1.5746786406843	-1.7172318628559	-1.68923885521013	-1.55570864980084	-1.43837814296575	-1.47251755819355	-1.63777048797484	-1.81237441777529	-1.65878963185116	-1.4600491745748	-1.86013012623283	-1.8998541014534	-1.4819127139971	-1.71434377959135	-2.09980316591177	-1.41610179554322	-1.57373169123508	-1.80965282252801	-1.34765131934104	-1.56585577001918	-1.19099395900724	-1.43826755457775	-1.8108868651907	-1.50328883102058	-1.70245276186223	-1.66891302636634	-1.651023920345	-1.60311361915379	-1.56980499029159	-1.36837678979453	-1.75482990772731	-1.68021769118841	-1.48157027633559	-1.62991117755317	-1.63931919044329	-1.48615075796408	-1.56136990805778	-1.87686860034073	-1.95750281405904	-1.63040185658147	-1.66098123433393	-1.36728415652575	-1.89430202214649	-1.63220193974297	-1.57191349868838	-1.43692424807462	-1.70163045588077	-1.75072138715057	-1.5631732541246	-1.58355026817862	-1.73948795122067	-1.4757113865598	-1.50042945831216	-1.60945383496463	-1.87359194647873	-1.77309579996193	-1.51188838534007	-1.77888314879122	-1.73935287055251	-1.67743755983985	-1.63734813641465	-1.98809497979215	-1.59662201251794	-1.65709956351111	-1.52802998197637	-1.33720654102177	-1.420677292345	-1.6147868738573	-1.60338963934853	-1.71346396774859	-1.5837043066145	-1.9866684770146	-1.6139939234561	-1.76936669477362	-1.43693527109252	-1.6017476347077	-1.49236990831969	-1.60295488744897	-1.67972396434782	-1.56458014214446	-1.61446546340769	-1.52288922316918	-1.67890437913985	-1.486129205716	-1.56586545672687	-1.5337200627134	-1.59263824842835	-1.61594749813801	-1.59621781730327	-1.4173004191363	-1.27984383585909	-1.41828874720762	-1.34403885368631	-1.53332441624018
"23588"	-0.0712210482046024	0.224892132348673	0.0391012481600336	0.149557732917981	-0.0947833833416089	0.109664435830153	0.101308607067368	0.0436105177055461	-0.0198601274191081	-0.0549112566979652	0.127665115989667	0.0236051667250021	0.00326942175119769	0.0360663100013347	0.0726961895988135	0.133886323255815	-0.0192947057845158	0.0574625987559622	0.0358070410592882	0.0727502584325109	0.0903721910003585	0.197708893450038	0.11281248642822	-0.0193685326479062	-0.0349126989611176	0.0386777067458205	0.105570301131217	0.0815608848558961	-0.0193680913066936	0.265744777959244	-0.099239889417969	0.123758920870494	0.0656112453811994	-0.045899843539587	0.0686797149115425	-0.085769612154057	0.109482277811682	0.138692730343182	0.0533658104188629	0.134611268621051	0.130372319244828	-0.0182732585661956	0.0246507594003385	0.080672097519727	0.124448780357169	0.0994895125586181	0.0997964387493245	0.0921197069066078	0.0635694437533276	0.159862299862403	0.01187045027847	-0.014377336044687	0.0513231862673388	0.150591923947978	0.122400359925781	0.0813767855218823	-0.0140666167025157	0.165439481249731	0.0585638800259338	0.11998132168656	-0.0236343810118294	0.100075506743064	0.0997658651303922	0.0556790150585668	0.116560974464552	0.0726567719391025	0.00210656270870713	0.0270432615864621	0.09595392241718	0.0514236664281398	0.112313882149235	0.0776966745659983	0.0927915765616035	0.120412467717353	0.139827005580035	-0.00366637723910187	0.0865075104045916	0.0243621301388334	0.181882423039052	0.318141618514265	0.0719225520867598	0.0548166537976496	0.0915360809998263	0.101341763328188	0.134678493508128	0.119357897868158	0.0398784970944518	0.0796678727899943	-0.0484638537947213	0.0612823489482056	0.172304714846864	0.10513052989982	0.0215876637985627	0.031215048538024	0.158640142756299	0.106318444646214	0.0892188279613253	0.00521348969714376	0.0653787546124229	0.0523820468678972	-0.00612002909074915	0.184624484200188	0.11564567724542	-0.0882636660268997	0.164434961501302	0.0403328718764312	0.110886346334927	0.0608752420033531	0.0613492609796076	0.129732197382448	0.115918433582433	0.0868239380579912
"4705"	-0.342817874654551	-0.456109758386992	-0.365075748109659	-0.37090876859596	-0.253263434060378	-0.188956280443479	-0.279595677903172	-0.465534794353672	-0.350012427741862	-0.222895536883365	-0.355899850085741	-0.267216224832533	-0.306148617059192	-0.319530113085425	-0.454529697929307	-0.0309282457242893	-0.23949215389897	-0.21963607784735	-0.0850323306468741	-0.162519729441896	-0.181615812527996	-0.211592010730693	-0.230034477830293	-0.185056739701867	-0.225084677364658	-0.437182382274438	-0.460058965081403	-0.4883525932667	-0.247634063676651	-0.302496433141045	-0.247603271907782	-0.212284171760379	-0.338481450936855	-0.369270438748343	-0.398510114588055	-0.0522123175403485	-0.228550277973534	-0.312559663537547	-0.372218026276218	-0.389501827123509	-0.242182565278769	-0.47051195502586	-0.183940246373895	-0.332114122679319	-0.419066555397372	-0.219837591754955	-0.31454979589955	-0.169503216724872	-0.356072824233416	-0.247803671849844	-0.202496352412376	-0.384231378844955	-0.567796447738293	-0.307558019735516	-0.222911666579574	-0.330900919140073	-0.313778184311258	-0.23747159173471	-0.228256322806734	-0.407568942473979	-0.35936460884386	-0.427367819496841	-0.312809081484639	-0.113547643286349	-0.499125033453821	-0.394897904560082	-0.26242963051569	-0.10080301082271	-0.29151102521996	-0.185289128156381	-0.248212388983279	-0.141630242298881	-0.307987571194126	-0.271453765693356	-0.343619824310686	-0.588824668788771	-0.0956181105837465	-0.431820047967074	-0.3033226139141	-0.0178635678743758	-0.436743093034615	-0.164103947811668	-0.21896557269424	-0.104708681882771	0.0474326840732133	-0.228137630836383	-0.0723171499114911	-0.374552141398202	-0.256769997825213	-0.263952089639502	-0.414908507192958	-0.189270307849154	-0.473676860280015	-0.491949633904928	-0.394906159616265	-0.190077917983399	-0.202728097386841	-0.299492428425303	-0.455074356566188	0.0530881214866051	-0.378366590436749	-0.28378967967768	-0.174852377463375	-0.20262177632487	-0.272122052212083	-0.225446494625028	-0.466580319608947	-0.446172304362083	-0.253243270942398	-0.425724143700278	-0.379497611042235	-0.446004791310117
"126328"	-0.634971292251833	-0.789663313087943	-0.557855886961597	-0.677069833518329	-0.372833418144962	-0.329592913666618	-0.488045843561636	-0.670084911435572	-0.583360443578412	-0.495356944421845	-0.641656734581474	-0.356252631839038	-0.387969320915821	-0.491556474236433	-0.549475332415684	-0.309514499654209	-0.530136811826723	-0.546604622557728	-0.235945194331895	-0.333175835851919	-0.329100891160986	-0.505736825728747	-0.566553863102047	-0.530095973079199	-0.499515152199641	-0.711761413251009	-0.488142242644976	-0.563825059443468	-0.506146169149345	-0.375533003250108	-0.548895389301437	-0.348599698619346	-0.575488577460402	-0.532326422559124	-0.655761259383113	-0.384198391026184	-0.619904639664424	-0.551161363653075	-0.511664240803591	-0.654099188501586	-0.37933248228038	-0.692822900783783	-0.465569150148266	-0.566754481621887	-0.588315895888531	-0.566109708191036	-0.449129402757432	-0.282364816703638	-0.588280448951716	-0.535279560349723	-0.336778105631268	-0.49457857160016	-0.67284651375027	-0.493085158583438	-0.389091005242917	-0.443368253133479	-0.341313341877991	-0.402132630395377	-0.339118417452069	-0.525224508506973	-0.463146738438171	-0.60137811730554	-0.499926619260196	-0.479371070761207	-0.666037786675775	-0.566631913146041	-0.526715732500357	-0.303048861571795	-0.431848115832499	-0.423310067915579	-0.466309188272566	-0.522204701430715	-0.505443831707287	-0.506942837204815	-0.389041609046447	-0.640937616201651	-0.349510580450214	-0.381068848983108	-0.620661330591652	-0.326860613622865	-0.46751462050098	-0.571808120894943	-0.534418405035702	-0.652586348858828	-0.31834317500581	-0.368622519144329	-0.296106613585928	-0.616302133506323	-0.481392135703522	-0.580384647904531	-0.50171708435169	-0.502006898944995	-0.641854678929368	-0.622320374538179	-0.687842739296549	-0.430639634113694	-0.47354085599016	-0.43458658020581	-0.654270758487801	-0.300697365560748	-0.488777578603079	-0.658421003485691	-0.298777775618715	-0.394358300658014	-0.473912980641226	-0.308154308325274	-0.656651792742076	-0.671657458401324	-0.504829151648227	-0.482991283551124	-0.538605460610729	-0.888957912323521
"4702"	-0.377206418752396	-0.74059933306941	-0.483540537029757	-0.501372411274767	-0.220915555566193	-0.374342967283412	-0.370667412366568	-0.591367792702007	-0.386565864966201	-0.408660608521924	-0.433669563375782	-0.308021525422099	-0.316940566267311	-0.430178087226899	-0.672723895565964	-0.285491125442419	-0.44426549269435	-0.490285617628272	-0.186797999303755	-0.234361035571997	-0.516193885743155	-0.268317208601425	-0.439367643061432	-0.347833212224142	-0.251296829805633	-0.67877152455666	-0.439936618145809	-0.64011867342584	-0.295604432041329	-0.40166088598438	-0.465692025265142	-0.296550752661657	-0.616730161746152	-0.514914722767664	-0.446151682380512	-0.187592022356267	-0.433802510736528	-0.367354227947544	-0.379696756322371	-0.761312915731249	-0.313311919893693	-0.578853892788883	-0.400458941003834	-0.428513145279102	-0.472858380274965	-0.444539530748043	-0.451738400309695	-0.144719774877677	-0.575114863088583	-0.39097560866726	-0.246244422176124	-0.53358953625613	-0.606010162990921	-0.347402497613819	-0.347445857715067	-0.388832930737288	-0.357401432642273	-0.656007145787543	-0.429403232733695	-0.394592404604667	-0.410487742485049	-0.473356579375371	-0.396335114211442	-0.248147685229642	-0.714874540160371	-0.520840113014815	-0.469295613077892	-0.21719374162153	-0.331619842055927	-0.55238154428882	-0.335995986337405	-0.216793162138692	-0.550114133204826	-0.233245079978137	-0.271835769769606	-0.627888340799443	-0.237429904296715	-0.507120251332219	-0.661467018461797	-0.221062840405964	-0.340125778009052	-0.291850953886333	-0.376615072981107	-0.423504606844587	-0.0715452840017171	-0.535085775135847	-0.361565216012162	-0.604303370503031	-0.439687066641951	-0.383914604001678	-0.403159798669779	-0.478285864620371	-0.549053779419333	-0.825135042826353	-0.53002842880109	-0.345392527312503	-0.294374434395349	-0.430348739786798	-0.636160639445508	-0.17426663479599	-0.55359599891712	-0.385929205507403	-0.243619477059007	-0.116351588488983	-0.498196039862905	-0.309356180681379	-0.578390179343968	-0.515542118110085	-0.288401786392155	-0.405573318583939	-0.459010015318429	-0.807506452305743
"25915"	-0.544787369058985	-0.53307869687133	-0.730095210185507	-0.451641759306923	-0.303990452145492	-0.334341052267457	-0.742721889310946	-0.597237488033322	-0.415973987687232	-0.293817876778797	-0.472804364778359	-0.375230199603682	-0.531922427511647	-0.324185388170788	-0.532794650948734	-0.158789494983656	-0.386652440154815	-0.379568714780294	-0.2155420756351	-0.330431626159049	-0.52622093356255	-0.283175525932059	-0.430809004938658	-0.388545475211419	-0.420160510718817	-0.7246169903007	-0.448785113494708	-0.436840121498526	-0.420882790294698	-0.474406544963922	-0.356839539822903	-0.359247365711699	-0.403113154568964	-0.597458993883784	-0.586338354250246	-0.426681305779855	-0.667720941485769	-0.432890571683878	-0.393915950102503	-0.533801613195441	-0.469369230871938	-0.588293710167971	-0.335641314815876	-0.51240283488983	-0.785713566418061	-0.397323964216509	-0.402004913439197	-0.316473553212894	-0.436229041535388	-0.335582291552263	-0.298340503545321	-0.350083056842428	-0.6577584348477	-0.467712747615103	-0.416725049947857	-0.227894793137208	-0.297619335581367	-0.517828472167958	-0.233021978956842	-0.485278859753679	-0.442540979321445	-0.501045248608979	-0.51027475100751	-0.3134061611958	-0.503068300162963	-0.473922724028575	-0.391184825477879	-0.406488058355871	-0.52542204122105	-0.228005035306895	-0.395897292913892	-0.14692888682668	-0.515349307829814	-0.157993700470714	-0.479403403129018	-0.718609317221616	-0.324858367632117	-0.488848472170629	-0.513059207156332	-0.0698301559479043	-0.424553835079569	-0.391449583617623	-0.395763354657524	-0.283518268345635	-0.347731442124144	-0.262697269868395	-0.312660651111177	-0.438535001426722	-0.622146727335193	-0.300570088555447	-0.507430119507472	-0.40993800511689	-0.469644701695793	-0.481769040565218	-0.469773316788757	-0.40523409621792	-0.403671301595273	-0.420180934638167	-0.603965045105782	-0.0518987001386106	-0.502275304530229	-0.347839132857237	-0.273584943573683	-0.470536966736383	-0.401820003971708	-0.278622001493822	-0.557003705378838	-0.705265494265676	-0.254725663837415	-0.352202641912602	-0.511544376068891	-0.620750665718241
